CustomerID,NameStyle,Title,FirstName,MiddleName,LastName,Suffix,CompanyName,SalesPerson,EmailAddress,Phone,PasswordHash,PasswordSalt,ModifiedDate
487,0,Ms.,Ruth,J.,Suffin,NULL,Bike Experts,adventure-works\pamela0,ruth2@adventure-works.com,924-555-0195,miUYjqbbeA6G0zx3zN+MFegYwr7MIqFBLBIHbcxnRhA=,H30Eu1I=,2006-08-01 00:00:00.000
488,0,Ms.,Margaret,J.,Smith,NULL,Bicycle Accessories and Kits,adventure-works\david8,margaret0@adventure-works.com,959-555-0151,3cd7qJyW8ZTgRdwOO9nLYDZg2EM6lehJe/nqKlKKcPY=,i2U3DxA=,2009-05-16 16:33:33.107
489,0,Ms.,Dorothy,J.,Fox,NULL,Cash & Carry Bikes,adventure-works\jillian0,dorothy1@adventure-works.com,191-555-0198,s7Q4rdzaHWhqJHdZ05GB5VHh1eeVXQopPtyTvqSdehM=,GQqIg64=,2006-09-01 00:00:00.000
490,0,Ms.,Elizabeth,J.,Sullivan,NULL,Extraordinary Bike Works,adventure-works\jillian0,elizabeth4@adventure-works.com,306-555-0112,AURzT7TRCKKvm0AKkEPIhSIpt/3cDoZ1UtFixmM/7MU=,t31Ri34=,2006-09-01 00:00:00.000
491,0,Ms.,Frances,B.,Adams,NULL,Area Bike Accessories,adventure-works\shu0,frances0@adventure-works.com,991-555-0183,bmEI+phqLCE2jKmotM8SBAICQD2IvZEmy8X0LmUpMaw=,jA7oD80=,2009-05-16 16:33:33.090
492,0,Mr.,Garth,NULL,Fort,NULL,Basic Sports Equipment,adventure-works\linda3,garth0@adventure-works.com,768-555-0125,M2NMXJ5k9IJ7AKmryPzUhZqIMVsjJHs5P2voDCVEbsc=,sQuHPto=,2005-08-01 00:00:00.000
493,0,Mr.,Michael,NULL,Sullivan,NULL,Valley Bicycle Distributors,adventure-works\shu0,michael24@adventure-works.com,323-555-0113,zeK7weuXbh2aNM2MR5WVlOvwCXgMuHuiecTgufohN+Y=,ic4F61g=,2006-11-01 00:00:00.000
496,0,Ms.,Marcia,J.,Sultan,NULL,Top Sports Supply,adventure-works\josé1,marcia0@adventure-works.com,613-555-0116,1EcI7xrTOArxMpieU6+v/pzf9gN7zS00aKQWROpwyyA=,eFbn7kk=,2006-07-01 00:00:00.000
497,0,Ms.,Amy,E.,Alberts,NULL,Valley Toy Store,adventure-works\josé1,amy1@adventure-works.com,727-555-0115,dNz/EQlgVlbj0uOpI0Y8Rh+/GFUH1HvBLJJ4pqdSDTE=,yvdbcxM=,2006-09-01 00:00:00.000
498,0,Ms.,Kelly,NULL,Focht,NULL,Quick Delivery Service,adventure-works\garrett1,kelly0@adventure-works.com,272-555-0123,xU8UixWEoFZ9PDzLfFA3AiuIaKPV9Z2ALf/Kbpu51Zo=,E7joL4U=,2005-09-01 00:00:00.000
502,0,Mr.,Krishna,NULL,Sunkammurali,NULL,Metropolitan Bicycle Supply,adventure-works\jae0,krishna1@adventure-works.com,1 (11) 500 555-0177,rKKXHEQ/Zb5Z596gCAMQepmJHLIzJy+BpJaz5GSv31c=,sEZH3m0=,2006-09-01 00:00:00.000
504,0,Ms.,Mae,M.,Black,NULL,Historic Bicycle Sales,adventure-works\michael9,mae1@adventure-works.com,264-555-0143,qiRmTStKEBxzfmlGc6Ig0CWYVsQnN0PQGgmTEAyux7g=,Zg4TO0Q=,2005-07-01 00:00:00.000
505,0,Mr.,Brad,NULL,Sutton,NULL,Honest Repair Service,adventure-works\pamela0,brad0@adventure-works.com,688-555-0115,5tnpQqGsl1FEtOjw1+pBDGRv4Cwho0BiuspfaZVuVOE=,BhyhRuI=,2007-07-01 00:00:00.000
506,0,Mr.,François,NULL,Ferrier,NULL,"Great Bikes ",adventure-works\david8,françois1@adventure-works.com,571-555-0128,Li26cq1s3a+0YJcgjemlepj98r5eUwJlyHGmDJnSCWI=,NVfuzjo=,2005-07-01 00:00:00.000
507,0,Mr.,Mary,NULL,Bishop,NULL,Global Sporting Goods,adventure-works\jillian0,mary4@adventure-works.com,176-555-0136,uj7ugYIlt8/EjcQMI8uLQKlKQQ/rSZ167vO7ihbVYo8=,toJKEB0=,2005-07-01 00:00:00.000
508,0,Mr.,Martin,J.,Svoboda,IV,Designer Department Stores,adventure-works\jillian0,martin1@adventure-works.com,132-555-0149,Gj5nPqWCRNrWH1xI56lwl7UvDAGPHZp3Z5QwCiKaDTc=,IrlfUfg=,2005-07-01 00:00:00.000
509,0,Mr.,Robert,E.,Ahlering,NULL,Fun Toys and Bikes,adventure-works\shu0,robert1@adventure-works.com,678-555-0175,d35zXrfhsEHK6QrH/B7ipKUuuilEpY8u8rIunip5YWI=,r/UyVHY=,2007-09-01 00:00:00.000
510,0,Mr.,Jimmy,NULL,Bischoff,NULL,World Bike Discount Store,adventure-works\linda3,jimmy1@adventure-works.com,992-555-0111,lbduPisVeIU+cP9cYQejSE4m0OPZJifKl9/E7GrrAyo=,BJUetfg=,2005-07-01 00:00:00.000
511,0,Mr.,Abraham,L.,Swearengin,NULL,Wheel Gallery,adventure-works\shu0,abraham0@adventure-works.com,926-555-0136,CCZ7frrqKu31sPRuEGit5egtq9PHIW51qLxRTi/TAcY=,D5ohtJ8=,2005-07-01 00:00:00.000
514,0,Mr.,Ryan,NULL,Calafato,NULL,Retail Mall,adventure-works\josé1,ryan1@adventure-works.com,726-555-0155,7zHYCWMhkitUJXggqG0dMfCqyK0FBDp/XwCeyPYWZ1A=,DBuWFZ4=,2005-07-01 00:00:00.000
515,0,Mr.,Dragan,NULL,Tomic,NULL,Rural Bicycle Supply,adventure-works\josé1,dragan1@adventure-works.com,833-555-0167,/RLlmUbwfhuCElQyoZ6r3d8DDXVYF3kfkJma4R7pL8g=,3KzW2g8=,2005-07-01 00:00:00.000
516,0,Mr.,Thomas,R.,Michaels,NULL,Seats and Saddles Company,adventure-works\garrett1,thomas2@adventure-works.com,162-555-0174,sGgVDtQybwwnAik3qbQBE+iRRjlk0ahJmqvKjTGFq5I=,aOFmjMY=,2006-11-01 00:00:00.000
520,0,Ms.,Mari,B.,Caldwell,NULL,Metro Metals Co.,adventure-works\jae0,mari0@adventure-works.com,1 (11) 500 555-0118,1tbKzsdwFfEX1T/OP+I5Eu7EVKuWn2FviChJGtlaeQI=,x8xILbE=,2007-08-01 00:00:00.000
523,0,Ms.,Mary,M.,Gimmi,NULL,Futuristic Sport Distributors,adventure-works\shu0,mary6@adventure-works.com,149-555-0196,mcO7vvh7FSdCS9FFgyEhwIHXKbrBkeYmcgksFie8Jzk=,S640434=,2006-07-01 00:00:00.000
526,0,Mr.,David,L.,Givens,NULL,Finer Sales and Service,adventure-works\josé1,david15@adventure-works.com,605-555-0111,bNPaVIrQ0uCjPy8EyuamUJBSc3o5l+dvYZ4PSl1zJJ0=,gTOrXjM=,2005-12-01 00:00:00.000
527,0,Ms.,Diane,NULL,Tibbott,NULL,Fun Times Club,adventure-works\shu0,diane5@adventure-works.com,847-555-0184,4G603WBKyHh8eHVBhhE9Fx0bYyHxSASUpUyJ5v5AG88=,br8PN50=,2005-08-01 00:00:00.000
528,0,Ms.,Helen,M.,Meyer,NULL,Alpine Ski House,adventure-works\linda3,helen2@adventure-works.com,519-555-0112,xYJSzxUQxGXkjj+EUMGu3jCaA5aPco7WAdw+VZtUbUM=,v1Ew2R4=,2005-11-01 00:00:00.000
529,0,Ms.,Jeanie,R.,Glenn,PhD,Big-Time Bike Store,adventure-works\shu0,jeanie0@adventure-works.com,669-555-0149,JFHzZpLu5HeGe//DMA9vbqFc0yeYRjrW7ItGAnDHMhk=,dUASILc=,2006-08-01 00:00:00.000
532,0,Ms.,Diane,R.,Glimp,NULL,The Showroom,adventure-works\josé1,diane3@adventure-works.com,898-555-0137,kz7kmFKpPYor30M8eaO3PAziuYa/bYqwcKomnP2NlxU=,s9kzXNA=,2005-11-01 00:00:00.000
533,0,Ms.,Yuping,NULL,Tian,NULL,Tenth Bike Store,adventure-works\josé1,yuping0@adventure-works.com,744-555-0123,dOvfJZgKHSk3OY2F/ZDzG76q7Vqtd3ogvi6tEW81U9E=,30pSFOQ=,2005-08-01 00:00:00.000
534,0,Mr.,Stephen,A.,Mew,NULL,Recommended Bicycles,adventure-works\garrett1,stephen4@adventure-works.com,399-555-0114,pBvyGgTluk2JUwL/bK3NlXBRBgSUVk5HgHHhc2gU89k=,xdzdXEw=,2005-11-01 00:00:00.000
538,0,Mr.,John,R.,Brooks,NULL,Prosperous Tours,adventure-works\jae0,john12@adventure-works.com,1 (11) 500 555-0179,7cimopKXrRxK/+QAEW4WJ+XGTEEJvTsX0l1QxCAWQI0=,C4OiUF4=,2006-07-01 00:00:00.000
541,0,Mr.,Willie,P.,Brooks,Jr.,Nonskid Tire Company,adventure-works\pamela0,willie0@adventure-works.com,525-555-0174,HKBXG8BXKW53RK2DsPsqNDV7PdDSavcncjD1t/rdW18=,dS1y3X0=,2005-11-01 00:00:00.000
542,0,Mr.,Andrew,P.,Kobylinski,NULL,Finer Parts Shop,adventure-works\david8,andrew5@adventure-works.com,129-555-0185,kV0cL2OLqsK4OFtnZiL106gAKEZOBwGuAVYOYakH0kM=,GAfxRv4=,2005-12-01 00:00:00.000
543,0,Mr.,R. Morgan,L.,Mendoza,NULL,Friendly Neighborhood Bikes,adventure-works\jillian0,rmorgan0@adventure-works.com,963-555-0146,SDOw6y7IRVh0ifbtO1Ue2Fb8cig2n0DkW+K3kmjQ/Xc=,K0sYx+Y=,2007-06-01 00:00:00.000
544,0,Mr.,Jay,NULL,Adams,NULL,Valley Bicycle Specialists,adventure-works\jillian0,jay1@adventure-works.com,158-555-0142,jCFDuqUMHmknfadTRSkMvN0IDObtE/GslvN9q2Wa5xU=,117fxZM=,2009-05-16 16:33:33.123
545,0,Mr.,Christian,NULL,Kleinerman,NULL,Finish and Sealant Products,adventure-works\shu0,christian1@adventure-works.com,362-555-0177,v9tjo4izinAmIevwhur1w9F/Wj0yCIj1eXG0q2dFc1s=,7uZHIds=,2005-09-01 00:00:00.000
546,0,Mr.,Anton,NULL,Kirilov,NULL,Field Trip Store,adventure-works\linda3,anton0@adventure-works.com,608-555-0162,MA3e45BYPTDfQV7Kwg+fh94UR4S5kCbr0wdRqncaG0o=,0sZGs8c=,2006-08-01 00:00:00.000
547,0,Ms.,Gladys,F.,Mendiola,NULL,Curbside Sporting Goods,adventure-works\shu0,gladys0@adventure-works.com,535-555-0189,BLtI4kYqIf4QqFUkSc0vKV4J1A400sEqhAfWhRMVFTQ=,ISstDas=,2006-08-01 00:00:00.000
550,0,Ms.,Raquel,NULL,Mello,NULL,Remote Bicycle Specialists,adventure-works\josé1,raquel0@adventure-works.com,723-555-0124,GMyxAFJL1Mwg+3iSBTMKDohFkSy5NKqGrVo0rL23S4I=,Ap+5ADc=,2006-09-01 00:00:00.000
551,0,Mr.,Samuel,N.,Agcaoili,NULL,Vinyl and Plastic Goods Corporation,adventure-works\josé1,samuel0@adventure-works.com,554-555-0110,jt9vdIyi0zI03wECUFk1hdZLTVOqN09/Fdogi+cTeQU=,uFYBREA=,2005-09-01 00:00:00.000
552,0,Mr.,Tim,NULL,Kim,NULL,Consolidated Messenger,adventure-works\garrett1,tim0@adventure-works.com,244-555-0115,tgMDK3qjc6HiiWHXztTrPQw/eEJWy2T9OWRLlcrhhbM=,W9zzlRs=,2007-08-01 00:00:00.000
556,0,Ms.,Nancy,A.,McPhearson,NULL,Variety Cycling,adventure-works\jae0,nancy3@adventure-works.com,1 (11) 500 555-0195,jI4Q0GjuXuPicv1G1Kd3ZluvRH4IsSCG13q/+rCAqW8=,qcerumU=,2007-08-01 00:00:00.000
559,0,Ms.,Nkenge,NULL,McLin,NULL,Some Discount Store,adventure-works\pamela0,nkenge0@adventure-works.com,158-555-0123,mGggzeGp9z6TPCUrzGWt1N9gNU1CoQ+Cuu8cxh8uig4=,NNRxDmg=,2005-08-01 00:00:00.000
560,0,Mr.,Paul,L.,Alcorn,NULL,Major Sport Suppliers,adventure-works\david8,paul2@adventure-works.com,331-555-0162,UxlXfO/0JyTpelLFzbqFj9Ie1Rv1OJKPd6Cnm1itSsU=,IZ5yIjI=,2007-07-01 00:00:00.000
561,0,Mr.,Marvin,N.,Allen,NULL,Mountain Toy Store,adventure-works\jillian0,marvin0@adventure-works.com,447-555-0110,fJ1UEyRel4bt2DuzHtDUPBU44ZALMsfyxQQviNGARf8=,7wNTdi8=,2005-12-01 00:00:00.000
562,0,Ms.,Yvonne,NULL,McKay,NULL,Practical Bike Supply Company,adventure-works\jillian0,yvonne1@adventure-works.com,623-555-0144,CzoEFQ0OfYtg1bNPN/BfavRr5F/ulWLF9VIraghdmZo=,pXNy1Eg=,2005-09-01 00:00:00.000
563,0,Mr.,Sean,P.,Jacobson,NULL,Systematic Sales,adventure-works\shu0,sean2@adventure-works.com,555-555-0162,T/ASZdvX90M9kM1P5+sGBNxwkhLxF94/vJejQ6pjLiY=,jKAQI7c=,2007-08-01 00:00:00.000
564,0,Ms.,Michelle,NULL,Alexander,NULL,Imported and Domestic Cycles,adventure-works\linda3,michelle0@adventure-works.com,115-555-0175,bA9fPVXpV/0NMRuGiY+zju3+/lcB2r9uBk68dG22Ddk=,M5BkDDQ=,2007-05-01 00:00:00.000
565,0,Mr.,Richard,M.,Bentley,Jr.,Metallic Paint and Overcoat Co,adventure-works\shu0,richard0@adventure-works.com,911-555-0153,IKeN04oVNJhVCRPh+H8BodLp24YZoRNRfJ0/S8zK+ls=,s71j+uU=,2007-05-01 00:00:00.000
568,0,Mr.,Curtis,P.,Howard,NULL,Economy Center,adventure-works\josé1,curtis0@adventure-works.com,555-555-0162,mRsptWTaXRgSBaILQ+BYKXl50LdVbLPrHgVQDImm2mc=,e139ONA=,2005-08-01 00:00:00.000
569,0,Mr.,Cecil,J.,Allison,NULL,Designated Distributors,adventure-works\josé1,cecil0@adventure-works.com,699-555-0155,steY9ge/f3jz0DNlVhxkdUx1NrciPQzyUpvtGCcoYBo=,KUNCNjU=,2005-08-01 00:00:00.000
570,0,Mr.,Gregory,F.,Alderson,NULL,Family's Favorite Bike Shop,adventure-works\garrett1,gregory0@adventure-works.com,968-555-0153,tEgc21LcZ3r2OP2nJIkrbmo2fXvbIC9npM6uzG1osbY=,IlDduMc=,2006-08-01 00:00:00.000
574,0,Ms.,Janice,K.,Hows,NULL,Area Sheet Metal Supply,adventure-works\jae0,janice1@adventure-works.com,1 (11) 500 555-0119,vMyt8M0mW0ueXgZQ1RobrccRTzB3IVXOkX5Zy5h5a/A=,Qtn1h+4=,2006-08-01 00:00:00.000
577,0,Mr.,George,M.,Huckaby,NULL,Synthetic Materials Manufacturing,adventure-works\pamela0,george1@adventure-works.com,851-555-0127,BEq/PlDx4jHq8M8eOxUHo3LyOu4Aetq3bsbr8QlvMuI=,GVMmXow=,2006-01-01 00:00:00.000
578,0,Ms.,Carolyn,NULL,Farino,NULL,The Bike Shop,adventure-works\david8,carolyn0@adventure-works.com,957-555-0125,jnz8GF/glxwiqqdUVHkoV+53Mp1HOnFR/azWzJ80Ktc=,qwoGYjU=,2005-07-01 00:00:00.000
579,0,Ms.,Kim,NULL,Abercrombie,NULL,Riders Company,adventure-works\jillian0,kim2@adventure-works.com,334-555-0137,4I8349R6c33cK+j1ef3dZt0JHOQ9MV7OvEXpCbwhQrQ=,rrgbG/U=,2009-05-16 16:33:33.077
580,0,Mr.,Joshua,J.,Huff,NULL,Rural Sales and Service,adventure-works\jillian0,joshua0@adventure-works.com,190-555-0186,zOvX8kRn4fdhAQJxa8bWrWKsuorYlcuOn6PsgZy7o0c=,HQlRLlk=,2006-03-01 00:00:00.000
581,0,Ms.,Geri,P.,Farrell,NULL,Safe Toys,adventure-works\shu0,geri0@adventure-works.com,329-555-0183,Wc/TlRg7q92tTI8Njp2Ivs8eKIRej8TfabwOQYYybe8=,anxKyOc=,2005-09-01 00:00:00.000
582,0,Ms.,Catherine,R.,Abel,NULL,Professional Sales and Service,adventure-works\linda3,catherine0@adventure-works.com,747-555-0171,zh3goJUbYsPv92k4bVZuJtlLHwuvpQtu6uNcjkKSdF8=,rpyd5Tw=,2009-05-16 16:33:33.077
583,0,Ms.,Laura,C.,Steele,NULL,Professional Containers and Packaging Co.,adventure-works\shu0,laura3@adventure-works.com,741-555-0173,Ve/S2F7op7awJVe7aBPDkDTtsOiyLvShdymITr5ilEI=,ckT+1XU=,2006-08-01 00:00:00.000
586,0,Ms.,Shanay,B.,Steelman,NULL,One Bike Company,adventure-works\josé1,shanay0@adventure-works.com,797-555-0118,No6/IlWBeOp1TBZ1wAMOUa5VwYHrf3NyowdeNz4yGNs=,VQqvrDo=,2006-09-01 00:00:00.000
587,0,Ms.,Rhoda,J.,Finley,NULL,Our Sporting Goods Store,adventure-works\josé1,rhoda0@adventure-works.com,920-555-0191,q1tCJRWRCSt1/VrADrMeQkLwbHjw1LlGOdVX8DLaYoM=,83MFiok=,2006-09-01 00:00:00.000
588,0,Mr.,Pat,A.,Chambers,NULL,General Cycle Storehouse,adventure-works\garrett1,pat1@adventure-works.com,127-555-0124,cTcQEsZdQPvGLuu5iDRwrqp4fM6oBxNFi+X7anqqPzA=,bvb6hus=,2005-09-01 00:00:00.000
592,0,Mr.,Stefano,NULL,Stefani,NULL,Cycling Goods,adventure-works\jae0,stefano0@adventure-works.com,1 (11) 500 555-0115,eVnhcpqYU3NKN52mFwcXw11n5pF8qfCFpZBVTo45zsY=,XSHxez4=,2006-08-01 00:00:00.000
595,0,Mr.,Alan,NULL,Steiner,NULL,Cycle Clearance,adventure-works\pamela0,alan4@adventure-works.com,792-555-0194,0ZfPkEBplSrQkVpmgzrlfblSeTpJ4CJwJu7aVWOuOSM=,FDIch68=,2007-09-01 00:00:00.000
596,0,Ms.,Kathie,NULL,Flood,NULL,Coho Sports,adventure-works\david8,kathie1@adventure-works.com,627-555-0192,UA0N5pHkC4DZZ4xHgqJohcC+5L3JnoaegTulnb1lrhA=,WGizZm8=,2006-08-01 00:00:00.000
597,0,Mr.,Bob,NULL,Hodges,NULL,All Seasons Sports Supply,adventure-works\jillian0,bob2@adventure-works.com,129-555-0120,7n1V5i5pzSERgIgX+CGs3KdSRIWCKMMppAbccjLLWQQ=,FebyYno=,2007-07-01 00:00:00.000
598,0,Mr.,Derik,NULL,Stenerson,NULL,Black Bicycle Company,adventure-works\jillian0,derik0@adventure-works.com,441-555-0144,eiskTIJrt6kqa7sel16D8OBUVoPmh3ud4vMChJvsZCc=,0rK3P2k=,2007-02-01 00:00:00.000
599,0,Mr.,Raul,E.,Casts,NULL,Westside Plaza,adventure-works\shu0,raul0@adventure-works.com,362-555-0162,NghLMnHjoD3F7B0y8sTtYlpCq5imhhvrn56YUAUNEm4=,68RH5og=,2007-07-01 00:00:00.000
600,0,Ms.,Holly,J.,Holt,NULL,Strenuous Exercise Shop,adventure-works\linda3,holly1@adventure-works.com,654-555-0150,n17D3Bxk24bdzD3bEx0DUQ3Nmts/O7lqoGn57J5z1Og=,wmfLAOE=,2007-07-01 00:00:00.000
601,0,Mr.,Vassar,J.,Stern,NULL,Transport Bikes,adventure-works\shu0,vassar0@adventure-works.com,328-555-0123,nPkLkDdemKmfK3VexvRWH5zYyNzwcfvny8DxWGnicSw=,hLswDiQ=,2007-09-01 00:00:00.000
604,0,Ms.,Wathalee,R.,Steuber,NULL,Sellers of Cycles,adventure-works\pamela0,wathalee0@adventure-works.com,517-555-0120,Sr0056wJj+khaWXi1cRpgU62bgcN9VaN6VJADuKWey4=,7uwL9LU=,2007-09-01 00:00:00.000
605,0,Mr.,Matthew,J.,Cavallari,NULL,Outstanding Cycles,adventure-works\david8,matthew1@adventure-works.com,695-555-0161,I5oNRDKehZnUlVTunv+30kLR3rM7VyVA2vJyu6CNveI=,beKST+I=,2007-08-01 00:00:00.000
606,0,Ms.,Helge,NULL,Hoeing,NULL,Little Bicycle Supply Shop,adventure-works\jillian0,helge0@adventure-works.com,850-555-0198,hbXMO61Cy3vQxyCiHA7HyFryiQNgK7GAqMxsht+DVBI=,yvAO+sY=,2007-08-01 00:00:00.000
607,0,Ms.,Alice,M.,Steiner,NULL,Maintenance and Repair for Bicycles,adventure-works\jillian0,alice4@adventure-works.com,355-555-0180,6WWUM3/rogiNsZhr2QrAacB6N22U0ZWIgDs1/K05cpI=,4QdzKJI=,2007-08-01 00:00:00.000
608,0,Mr.,Steven,B.,Brown,IV,Golf and Cycle Store,adventure-works\shu0,steven1@adventure-works.com,280-555-0124,S9Kf7AXqY19C/4rLMHjUwO+5Yh7mMhaPsuouZxizDpg=,Hp2yS7E=,2005-09-01 00:00:00.000
609,0,Mr.,David,NULL,Hodgson,NULL,Good Toys,adventure-works\linda3,david16@adventure-works.com,969-555-0117,+gtwbVycsIIj2loVtrHNRN6IBLl20lQpRK8+JhzxyEo=,AwqZdYk=,2006-09-01 00:00:00.000
610,0,Ms.,Liza Marie,N.,Stevens,NULL,Fitness Department Stores,adventure-works\shu0,lizamarie0@adventure-works.com,366-555-0110,Sapr4JrpchrNOsaFQvNr+C8KtCL9DgKHOdvYws7WrOM=,QvunVRs=,2007-08-01 00:00:00.000
613,0,Mr.,Jim,NULL,Stewart,NULL,Famous Bike Shop,adventure-works\garrett1,jim5@adventure-works.com,226-555-0110,UhGiWqQH+ZqO4P2SIEQ4J9goCINUOyHBAttZ/+kJooA=,awRBGoA=,2006-09-01 00:00:00.000
617,0,Ms.,Arlene,NULL,Huff,NULL,Tubeless Tire Company,adventure-works\jae0,arlene0@adventure-works.com,1 (11) 500 555-0146,V+NOGsSc50L8026bnGkDjKzDoI/ND88zeG1cDP5uO7Q=,SC/mXZQ=,2007-08-01 00:00:00.000
620,0,Mr.,Matthew,M.,Hunter,NULL,Tires and Tubes,adventure-works\pamela0,matthew4@adventure-works.com,482-555-0188,K9PXehZSeHlIA1Tb5gEOxe7YmFCX8u6Qlju4nRie0Cg=,fJ1qzBg=,2005-07-01 00:00:00.000
621,0,Mr.,Matthew,NULL,Hink,NULL,Running and Cycling Gear,adventure-works\david8,matthew3@adventure-works.com,146-555-0176,q9I0z+PgMdt+yPOfNb1pj69QvJ3r8WuMzirXw4mW4BM=,hDyaJt4=,2007-09-01 00:00:00.000
622,0,Mr.,Robert,B.,Stotka,NULL,Gift and Toy Store,adventure-works\jillian0,robert12@adventure-works.com,493-555-0185,FT/8LOHiql36eAZLyTYZ2uqevgzDFxh6W9nVGmMmrhw=,M0RBO9w=,2006-07-01 00:00:00.000
623,0,Ms.,Phyllis,R.,Huntsman,NULL,Hardware Components,adventure-works\jillian0,phyllis1@adventure-works.com,153-555-0195,p/kLCLWcvgvL26dkJoqHo4GqZmYGVWCYCrBwbhTLKtY=,gJeczkk=,2005-08-01 00:00:00.000
624,0,Mr.,Mike,NULL,Hines,NULL,First Cycle Store,adventure-works\shu0,mike3@adventure-works.com,454-555-0160,gna2fhtLmKi5ZKr50RuPJEI5Vh/osfQgFxhjmQs0XpI=,wt1HllQ=,2005-09-01 00:00:00.000
625,0,Ms.,Kayla,M.,Stotler,NULL,Major Sporting Goods,adventure-works\linda3,kayla0@adventure-works.com,315-555-0131,iqikbQl8bEZb+ulQMP5FNBSjXL1grUcz4NTUP9GBmAQ=,ZqTw9GM=,2007-02-01 00:00:00.000
626,0,Mr.,Lawrence,E.,Hurkett,NULL,Retail Sporting Goods,adventure-works\shu0,lawrence0@adventure-works.com,129-555-0185,2d7alYFBKkadQ4uQc1u70/bdOXfmqCXEr5kCDqYMEc4=,hGtKm+M=,2006-10-01 00:00:00.000
629,0,Mr.,Ryan,NULL,Ihrig,NULL,Efficient Cycling,adventure-works\josé1,ryan4@adventure-works.com,809-555-0152,6UfB6OlcKQXLjWHj+yl3Ck3STFhp4YRHN/aojcUvsb0=,HGudpUM=,2007-08-01 00:00:00.000
630,0,Mr.,Andrew,R.,Hill,NULL,Eastside Parts Shop,adventure-works\josé1,andrew4@adventure-works.com,194-555-0149,6kDCzX44wtxfxZaC28Ek1kf7IczJ9hxLvDx9DfU8B60=,m9GHYGc=,2007-09-01 00:00:00.000
631,0,Mr.,Robert,P.,Lyeba,NULL,Tandem Sales and Service,adventure-works\garrett1,robert8@adventure-works.com,631-555-0155,5obs6LI7GwHZ55lps26uIsPyz7E4xBxF6pdB5KYAnn0=,/Q1sZG0=,2005-09-01 00:00:00.000
635,0,Mr.,Roger,NULL,Van Houten,NULL,Sports Store,adventure-works\jae0,roger2@adventure-works.com,1 (11) 500 555-0110,C0yLsx6zITh7lXoIPgG1bl1t5II3nx4GYi/RaS1yB84=,WnTAc/0=,2006-12-01 00:00:00.000
637,0,Mr.,Robert,NULL,Lyon,NULL,Reliable Retail Center,adventure-works\garrett1,robert9@adventure-works.com,666-555-0143,4wMARaGSdJ36NMWSghaEHOvqGA6TSKb3JZJ8QlNfnok=,0JS3VLg=,2006-09-01 00:00:00.000
641,0,Ms.,Rose,M.,Vandenouer,NULL,Extended Tours,adventure-works\jae0,rose1@adventure-works.com,1 (11) 500 555-0140,X6Rw044/W0OFsOl+AJSD6WZFTsjbaCa3sn719STdi0Y=,tRFzZLs=,2006-07-01 00:00:00.000
643,0,Ms.,Denise,R.,Maccietto,NULL,Friendly Bike Shop,adventure-works\michael9,denise1@adventure-works.com,537-555-0190,qE35+Yj4hYU97ToV8hswsOzcxEz23lHAGGrIx9xL2YY=,DfqJQ4g=,2005-10-01 00:00:00.000
644,0,Mr.,Gregory,T.,Vanderbout,Jr.,Convenient Sales and Service,adventure-works\pamela0,gregory1@adventure-works.com,684-555-0134,syI1UO2qeBH9g2tg2nu3DTejZc7OEShGw8jxOqXfATY=,FAw6ojc=,2006-09-01 00:00:00.000
645,0,Mr.,Ronald,K.,Heymsfield,NULL,Superior Hardware Distributors,adventure-works\david8,ronald1@adventure-works.com,784-555-0120,BveRxEdkJ/QVGtSMNGrJu9cLHlihVb+wlFzxrHOsSkA=,DmNlCmQ=,2006-08-01 00:00:00.000
646,0,Mr.,Scott,NULL,MacDonald,NULL,Yellow Bicycle Company,adventure-works\jillian0,scott7@adventure-works.com,470-555-0171,E1wwrSH3sVJUF8UlhuAF+A5UTcdr1LObJBI67CvopDA=,LqtoWXs=,2005-07-01 00:00:00.000
647,0,Mr.,Michael,NULL,Vanderhyde,NULL,Solid Bike Parts,adventure-works\jillian0,michael25@adventure-works.com,918-555-0141,/upSM1yXqGCA1vtYL9IB/NcKFrE3cg7HvqSYGTsQprM=,uXetzTc=,2005-09-01 00:00:00.000
648,0,Ms.,Cheryl,M.,Herring,NULL,Small Bike Shop,adventure-works\shu0,cheryl0@adventure-works.com,158-555-0154,RGd9trE6ku80EeSumu50h1MGol+lmzdeCrME1UBOKCA=,256h+G0=,2005-09-01 00:00:00.000
649,0,Mr.,Walter,J.,Mays,Sr.,Sports Products Store,adventure-works\linda3,walter1@adventure-works.com,245-555-0191,PubfC/rRrBqx4Duzd5die33tt0m74frlazigsOv3D7s=,IZ6tF0Y=,2006-09-01 00:00:00.000
650,0,Ms.,Margaret,J.,Vanderkamp,NULL,Permanent Finish Products,adventure-works\shu0,margaret2@adventure-works.com,265-555-0143,TUk6pzHyHoA6CadqZKdfwfCKtp3f4RhQ07VWCDZDKIM=,osDZuYo=,2005-08-01 00:00:00.000
653,0,Ms.,Kara,N.,Vanderlinden,NULL,Mercantile Outlet,adventure-works\josé1,kara0@adventure-works.com,680-555-0160,grGra0LtVSrZMZySvhV+ggFwVRSDpwDd39a18q68CD0=,kc4E3DA=,2006-08-01 00:00:00.000
654,0,Mr.,Jésus,NULL,Hernandez,NULL,Online Bike Warehouse,adventure-works\josé1,jésus0@adventure-works.com,214-555-0145,oQESLWRzzA7xFmx/oeIwJrVckc/0dzUxgBru6ptUjqA=,Y/Ty5LA=,2006-09-01 00:00:00.000
